author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Yuanjie Lv,0009-0002-8121-4387,Hebei Semiconductor Research Institute,academic,CN,X-Band GaN HEMTs on Diamond Substrate With Record RF Output Power Density of 25 W/mm and Low Channel Temperature,2026,https://doi.org/10.1109/ted.2026.3691328,IEEE Transactions on Electron Devices,middle,thermal boundary resistance GaN diamond,1,0,16
Yuanmao Lai,,Shenzhen Technology University,academic,CN,Enhanced thermal performances of high-power LED by diamond packaging,2026,https://doi.org/10.1016/j.diamond.2026.113352,Diamond and Related Materials,middle,diamond heat spreader electronics,1,0,16
Yuanmeng Xiang,,Xidian University,academic,CN,MD-modified DMM analysis of thermal boundary resistance in diamond/GaN heterostructures,2026,https://doi.org/10.1063/5.0325406,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Yue Wang,,Peking University,academic,CN,High-mobility AlGaN/GaN heterostructures directly grown on diamond (111) substrates using a high-temperature physical-vapor-deposition AlN nucleation layer,2026,https://doi.org/10.1063/5.0315800,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Yuji Zhao,,Rice University,academic,US,Scalable selective-area diamond growth for thermal management applications,2026,https://doi.org/10.1063/5.0319930,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Yuji Zhao,0000-0001-9199-4159,Rice University,academic,US,Diamond Epilayers with Subnanometer Surface Roughness for Enhanced Device Performance,2026,https://doi.org/10.1021/acsaelm.5c02384,ACS Applied Electronic Materials,middle,CVD diamond substrate power electronics,1,0,16
Yujin Zhang,0000-0001-7554-3868,Jiaxing University,academic,CN,Emerging Advanced Electronic Packaging Materials for Thermal Management in Power Electronics,2026,https://doi.org/10.1002/advs.202524348,Advanced Science,middle,advanced packaging thermal resistance high power,1,0,16
Yumeng Zhou,,Fudan University,academic,CN,High-thermal-conductivity polycrystalline diamond grown on GaN via a cyclic-methane-modulation-assisted strategy,2026,https://doi.org/10.1063/5.0340227,Applied Physics Letters,middle,thermal boundary resistance GaN diamond,1,0,16
Yun Liu,0000-0001-9630-7610,Nanjing University of Posts and Telecommunications,academic,CN,Thermal–Electrical Fusion for Real-Time Condition Monitoring of IGBT Modules in Transportation Systems,2026,https://doi.org/10.3390/mi17020154,Micromachines,middle,IGBT module baseplate thermal fatigue,1,0,16
Yung-Yi Cheng,,Asia University,academic,TW,Numerical investigation of tesla valve-based liquid cooling system with diamond substrate and thermal interface materials for high-power GaN device thermal management,2026,https://doi.org/10.1016/j.rineng.2026.112261,Results in Engineering,middle,GaN-on-diamond thermal management,1,0,16
Yupeng Yuan,0000-0002-3661-3066,Anhui University,academic,CN,"High-performance multifunctional fGNs@PDA/PVA composites with superior thermal conductivity, electromagnetic interference shielding, and mechanical strength for advanced thermal management applications",2026,https://doi.org/10.1016/j.jallcom.2026.190182,Journal of Alloys and Compounds,middle,advanced packaging thermal resistance high power,1,0,16
Yuping Liu,0000-0003-0184-2173,Nankai University,academic,CN,In-situ Joule heating fabricating SiC/graphene composites: Interfacial coupling and synergistic heat transfer boosting superior thermal management,2026,https://doi.org/10.1016/j.carbon.2026.121412,Carbon,middle,advanced packaging thermal resistance high power,1,0,16
Yutao Fang,0000-0001-5814-3133,Fudan University,academic,CN,Polycrystalline diamond heteroepitaxy on the third-generation semiconductors for thermal dissipation,2026,https://doi.org/10.1016/j.mtelec.2026.100207,Materials Today Electronics,middle,GaN-on-diamond thermal management,1,0,16
Yuxi Liang,,,unknown,,Liquid Metal Based Soft-Connected Packaging of Press-Pack SiC Power Module for Pressureless Interconnection and Double-Sided Cooling,2026,https://doi.org/10.1109/tpel.2026.3660323,IEEE Transactions on Power Electronics,middle,advanced packaging thermal resistance high power,1,0,16
Yuxia Feng,0000-0003-0307-1691,Beijing University of Technology,academic,CN,High-mobility AlGaN/GaN heterostructures directly grown on diamond (111) substrates using a high-temperature physical-vapor-deposition AlN nucleation layer,2026,https://doi.org/10.1063/5.0315800,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Yuzhou Du,,Xi’an University,academic,CN,The mechanism of electrolyte temperature in modulating electrical insulation and thermal conductivity of anodic oxide coatings on 6061 aluminum alloy,2026,https://doi.org/10.1016/j.surfcoat.2026.133452,Surface and Coatings Technology,middle,advanced packaging thermal resistance high power,1,0,16
Yuzhou Sun,0000-0001-5411-0553,Dalian University of Technology,academic,CN,EDL-Catalyzed Phase-Field Modeling and Numerically Attentive Interpolation Framework for the Intelligent Design of Cu@Ag Core-Shell Nanoparticles,2026,https://doi.org/10.1016/j.jmat.2026.101287,Journal of Materiomics,middle,advanced packaging thermal resistance high power,1,0,16
Zekun Yin,,Xi'an Jiaotong University,academic,CN,The role of metal interlayer microstructure in thermal transport across diamond/GaN heterointerfaces,2026,https://doi.org/10.1016/j.apsusc.2026.167514,Applied Surface Science,middle,GaN-on-diamond thermal management,1,0,16
Zeming Tao,,Xiamen University of Technology,academic,CN,Reliable thermal management of high-power semiconductor lasers based on nano-silver sintering diamonds,2026,https://doi.org/10.1016/j.mtcomm.2025.114613,Materials Today Communications,middle,advanced packaging thermal resistance high power,1,0,16
Zexiang Zheng,,Huazhong University of Science and Technology,academic,CN,Near-junction cooling technology for SiC power modules driven in-situ by thermoelectric effect,2026,https://doi.org/10.1016/j.applthermaleng.2026.132201,Applied Thermal Engineering,middle,near-junction thermal management high power density,1,0,16
Zhangchi Zhao,,State Key Laboratory of Food Science and Technology,academic,CN,"Microfluidic cooling for high-heat-flux chips: Thermal-path compression, bottleneck migration and near-junction limits",2026,https://doi.org/10.70401/tx.2026.0024,Thermo-X,middle,diamond heat spreader electronics,1,0,16
Zhanpeng Sun,,Wuhan University of Technology,academic,CN,Near-junction thermal management for GaN/diamond HEMTs in extreme environments based on multiscale thermal simulation,2026,https://doi.org/10.1016/j.icheatmasstransfer.2026.111225,International Communications in Heat and Mass Transfer,middle,GaN-on-diamond thermal management,1,0,16
Zhen Hu,,Nanjing University of Posts and Telecommunications,academic,CN,Thermal–Electrical Fusion for Real-Time Condition Monitoring of IGBT Modules in Transportation Systems,2026,https://doi.org/10.3390/mi17020154,Micromachines,middle,IGBT module baseplate thermal fatigue,1,0,16
Zheng Zhang,,Beijing Microelectronics Technology Institute,academic,CN,β-Ga2O3 diodes with ultra-high surge current enabled by Ag/AMB-AlN flip-chip packaging,2026,https://doi.org/10.1016/j.jnlest.2026.100347,Journal of Electronic Science and Technology,middle,advanced packaging thermal resistance high power,1,0,16
Zhenghao Chen,0000-0002-5296-4915,Peking University,academic,CN,High-mobility AlGaN/GaN heterostructures directly grown on diamond (111) substrates using a high-temperature physical-vapor-deposition AlN nucleation layer,2026,https://doi.org/10.1063/5.0315800,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Zhengjie Fan,0000-0002-7106-8470,Xi'an Jiaotong University,academic,CN,The role of metal interlayer microstructure in thermal transport across diamond/GaN heterointerfaces,2026,https://doi.org/10.1016/j.apsusc.2026.167514,Applied Surface Science,middle,GaN-on-diamond thermal management,1,0,16
Zhi-Peng Wei,,Changchun University of Science and Technology,academic,CN,Diamond Metasurface‐Based Optical Tweezers With Enhanced Robustness,2026,https://doi.org/10.1002/advs.202524086,Advanced Science,middle,diamond photonics thermal integration,1,0,16
Zhijie Zhang,,Jiangsu University of Science and Technology,academic,CN,EDL-Catalyzed Phase-Field Modeling and Numerically Attentive Interpolation Framework for the Intelligent Design of Cu@Ag Core-Shell Nanoparticles,2026,https://doi.org/10.1016/j.jmat.2026.101287,Journal of Materiomics,middle,advanced packaging thermal resistance high power,1,0,16
Zhong Zhang,0000-0002-9102-1311,University of Science and Technology of China,academic,CN,Real-time 3D thermal prediction for advanced packaging via machine learning,2026,https://doi.org/10.1016/j.ijheatmasstransfer.2026.128936,International Journal of Heat and Mass Transfer,middle,advanced packaging thermal resistance high power,1,0,16
Zhongliang Liu,,Xiamen University of Technology,academic,CN,Reliable thermal management of high-power semiconductor lasers based on nano-silver sintering diamonds,2026,https://doi.org/10.1016/j.mtcomm.2025.114613,Materials Today Communications,middle,advanced packaging thermal resistance high power,1,0,16
Zi Wang,0000-0002-7361-1406,Dalian University of Technology,academic,CN,EDL-Catalyzed Phase-Field Modeling and Numerically Attentive Interpolation Framework for the Intelligent Design of Cu@Ag Core-Shell Nanoparticles,2026,https://doi.org/10.1016/j.jmat.2026.101287,Journal of Materiomics,middle,advanced packaging thermal resistance high power,1,0,16
Zihan Yang,0009-0006-3618-662X,Shanghai Maritime University,academic,CN,Advanced Chip-Level Thermal Management Technologies for High-Power Integrated Processors: A Review,2026,https://doi.org/10.3390/en19143304,Energies,middle,near-junction thermal management high power density,1,0,16
Zihao Zeng,,"Agency for Science, Technology and Research",academic,SG,Silicon carbide: a versatile CMOS-compatible material for integrated nonlinear and quantum photonics,2026,https://doi.org/10.1007/s44519-026-00007-5,PhotoniX Synergy,middle,diamond photonics thermal integration,1,0,16
Zishuo Dong,,Xidian University,academic,CN,Recent progress on GaN-on-GaN technology for RF applications,2026,https://doi.org/10.1088/1361-6463/ae74df,Journal of Physics D Applied Physics,middle,advanced packaging thermal resistance high power,1,0,16
Zong-Ru Yang,,Suzhou University of Science and Technology,academic,CN,Non-Dewetting Cu@Ag Bimodal Nanoparticle Paste and Low-Temperature Pressureless Sintering for Electronic Packaging,2026,https://doi.org/10.1021/acsanm.5c05775,ACS Applied Nano Materials,middle,advanced packaging thermal resistance high power,1,0,16
A. A. Alexandrov,0000-0001-7874-7284,NS Kurnakova Institute of General and Inorganic Chemistry,academic,RU,Diamond-based composites with embedded core-shell β-NaGdF4:Eu nanoparticles: synthesis and luminescent characteristics,2025,https://doi.org/10.1016/j.diamond.2025.113062,Diamond and Related Materials,middle,diamond photonics thermal integration,1,0,16
A.S. Augustine Fletcher,0000-0002-5374-8149,SRM Institute of Science and Technology,academic,IN,Recent advancement in β-Ga2O3 MOSFETs: From material growth to device architectures for high-power electronics,2025,https://doi.org/10.1016/j.mee.2025.112359,Microelectronic Engineering,middle,diamond heat spreader electronics,1,0,16
Abdullah S. Obeidat,0009-0005-0057-0542,Binghamton University,academic,US,Robust Printed Interconnects for Harsh Environments,2025,https://doi.org/10.37665/smgkpyr29728,SMTA International,middle,advanced packaging thermal resistance high power,1,0,16
Abid Ullah,,Donghua University,academic,CN,Interface-Driven Electrothermal Degradation in GaN-on-Diamond High Electron Mobility Transistors,2025,https://doi.org/10.3390/nano15141114,Nanomaterials,middle,GaN-on-diamond thermal management,1,0,16
Alberto Peruzzo (14406447),,,unknown,,PhotoluminescenceProperties of Ion-Implanted Er<sup>3+</sup> Defects in 4H-SiCOI forIntegrated Quantum Photonics,2025,https://doi.org/10.1021/acsanm.5c00085.s001,Figshare,middle,diamond photonics thermal integration,1,0,16
Alexandar King,,Georgia Institute of Technology,academic,US,In Situ Generated Silver Nanoparticles on Boron Nitride Nanosheets Followed by Silane Modification in High‐Performance Epoxy Nanocomposites for Advanced Packaging Applications,2025,https://doi.org/10.1002/aelm.202500245,Advanced Electronic Materials,middle,advanced packaging thermal resistance high power,1,0,16
Alexey Lyasota,0000-0001-6141-2349,UNSW Sydney,academic,AU,Photoluminescence Properties of Ion-Implanted Er<sup>3+</sup> Defects in 4H-SiCOI for Integrated Quantum Photonics,2025,https://doi.org/10.1021/acsanm.5c00085,ACS Applied Nano Materials,middle,diamond photonics thermal integration,1,0,16
Alexey Lyasota (11662315),,,unknown,,PhotoluminescenceProperties of Ion-Implanted Er<sup>3+</sup> Defects in 4H-SiCOI forIntegrated Quantum Photonics,2025,https://doi.org/10.1021/acsanm.5c00085.s001,Figshare,middle,diamond photonics thermal integration,1,0,16
Alfred Schuurmans,,QuTech,academic,NL,Strain Effects in a Directly Bonded Diamond‐on‐Insulator Substrate,2025,https://doi.org/10.1002/pssa.202500277,physica status solidi (a),middle,diamond photonics thermal integration,1,0,16
Antong Bi,,Northwestern Polytechnical University,academic,CN,Liquid metal microfluidic cooling system for high-efficiency thermal management via learning-based genetic algorithm,2025,https://doi.org/10.1016/j.engappai.2025.112324,Engineering Applications of Artificial Intelligence,middle,near-junction thermal management high power density,1,0,16
