author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Aizat Abas,0000-0002-7014-0370,Universiti Sains Malaysia,academic,MY,Numerical analysis of thermal performance in semi-enclosed electronics: investigating active and passive cooling techniques for SSD-driven single-board devices,2025,https://doi.org/10.1016/j.rineng.2025.106669,Results in Engineering,middle,near-junction thermal management,1,0,16
Akihiro Noriki,0000-0003-1220-2171,National Institute of Advanced Industrial Science and Technology,academic,JP,High-Power Stability and Reliability of Polymer Optical Waveguide for Co-Packaged Optics,2025,https://doi.org/10.1109/jlt.2025.3543339,Journal of Lightwave Technology,middle,co-packaged optics thermal,1,0,16
Akihiro Suzuki,0000-0001-7579-5184,Hokkaido University,academic,JP,Controlling Thermal Conductivity of Amorphous SiO<sub><i>x</i></sub> Films through Structural Engineering Utilizing Single Crystal Substrate Surfaces,2025,https://doi.org/10.1021/acs.nanolett.5c00646,Nano Letters,middle,wide bandgap power device packaging,1,0,16
Akihiro Suzuki (682968),,,unknown,,ControllingThermal Conductivity of Amorphous SiO<sub><i>x</i></sub> Films through Structural Engineering UtilizingSingle Crystal Substrate Surfaces,2025,https://doi.org/10.1021/acs.nanolett.5c00646.s001,Figshare,middle,wide bandgap power device packaging,1,0,16
Alan G. Jacobs (1394275),,,unknown,,Selective ThermalMapping of Wide and Ultrawide BandGap Semiconductor Devices Using Mechanically Exfoliated MoS<sub>2</sub> Flakes,2025,https://doi.org/10.1021/acsaelm.5c00861.s001,Figshare,middle,GaN diamond thermal,1,0,16
Alana Dee,0009-0001-5397-957X,,unknown,,C2PO: coherent co-packaged optics using offset-QAM-16 for beyond PAM-4 optical I/O,2025,https://doi.org/10.1364/oe.571527,Optics Express,middle,co-packaged optics thermal,1,0,16
Alexander Wilcher,0009-0000-3368-7492,University of Florida,academic,US,"Challenges and Opportunities in D-Band Transmitter Architectures and Antenna Design, Integration, and Scalability for 6G Communications: A Brief Review",2025,https://doi.org/10.1109/access.2025.3542771,IEEE Access,middle,chiplet package thermal,1,0,16
Alexis Papamichail,0000-0003-4902-5383,Linköping University,academic,SE,Thin-channel AlGaN/GaN/AlN double heterostructure HEMTs on AlN substrates via hot-wall MOCVD,2025,https://doi.org/10.1063/5.0282836,Applied Physics Letters,middle,GaN HEMT thermal management,1,0,16
Ali Kaan Sünnetçioğlu,0000-0002-7183-7321,Bilkent University,academic,TR,Enhanced Thermal Management in Semiconductor Lasers via Distributed Waveguide Design,2025,https://doi.org/10.1109/jlt.2025.3590320,Journal of Lightwave Technology,middle,near-junction thermal management,1,0,16
Alish Kanani,0009-0000-8585-9241,University of Wisconsin–Madison,academic,US,MFIT : Multi-FIdelity Thermal Modeling for 2.5D and 3D Multi-Chiplet Architectures,2025,https://doi.org/10.1145/3765905,ACM Transactions on Design Automation of Electronic Systems,middle,chiplet package thermal,1,0,16
Allan Fagner Cupertino,0000-0001-8418-1985,Universidade Federal de Juiz de Fora,academic,BR,Modified rainflow algorithm for temperature-time-dependent counting in lifetime estimation of power devices,2025,https://doi.org/10.18618/rep.e202532,Eletrônica de Potência,middle,IGBT module thermal fatigue,1,0,16
Amina Houimi,0000-0002-2621-2250,Bilkent University,academic,TR,Enhanced Thermal Management in Semiconductor Lasers via Distributed Waveguide Design,2025,https://doi.org/10.1109/jlt.2025.3590320,Journal of Lightwave Technology,middle,near-junction thermal management,1,0,16
Amnah M. Alofi,0009-0001-8144-5188,Al Baha University,academic,SA,"Dual-Stimuli Responsive V <sub>4</sub> O <sub>7</sub> Thin Films: Electrochromic and Thermochromic Modulation of Structural, Optical, and Electronic Properties",2025,https://doi.org/10.1166/jno.2025.3774,Journal of Nanoelectronics and Optoelectronics,middle,diamond thermal conductivity substrate,1,0,16
Amol Deshpande,0000-0002-1199-101X,University of Arkansas at Fayetteville,academic,US,"Co-Design Framework for High Power, Medium-/High-Voltage WBG Power Modules: Case Study With 3.3-kV/200-A Wire-Bonded Low-Inductance SiC Half-Bridge Module",2025,https://doi.org/10.1109/jestpe.2025.3616261,IEEE Journal of Emerging and Selected Topics in Power Electronics,middle,wide bandgap power device packaging,1,0,16
Amélie Veillère,0000-0001-6450-9015,Centre National de la Recherche Scientifique,academic,FR,Femtosecond laser polishing of copper/diamond composites,2025,https://doi.org/10.1016/j.diamond.2025.113185,Diamond and Related Materials,middle,copper diamond composite,1,0,16
Anbin Liu,,Chongqing University,academic,CN,Experimental Investigation on Fatigue Failure Evolution of Press-Pack IGBT Devices Under MMC Operating Conditions,2025,https://doi.org/10.1109/tpel.2025.3557046,IEEE Transactions on Power Electronics,middle,IGBT module thermal fatigue,1,0,16
Andreas Juul Bay-Smidt,0009-0005-9428-6664,University of Copenhagen,academic,DK,Heavy Solution for Molecular Thermal Management: Phonon Transport Suppression with Heavy Atoms,2025,https://doi.org/10.1021/acsphyschemau.4c00084,ACS Physical Chemistry Au,middle,near-junction thermal management,1,0,16
Andrew A. Allerman,,Sandia National Laboratories,academic,US,Reduced thermal resistance of Al-rich AlGaN HEMTs via top-side diamond integration,2025,https://doi.org/10.1063/5.0304018,APL Electronic Devices,middle,diamond heat spreader,1,0,16
Andrew Armstrong,0000-0003-0391-6009,Sandia National Laboratories,academic,US,Reduced thermal resistance of Al-rich AlGaN HEMTs via top-side diamond integration,2025,https://doi.org/10.1063/5.0304018,APL Electronic Devices,middle,diamond heat spreader,1,0,16
Andrew Binder,0000-0002-6649-2816,Sandia National Laboratories,academic,US,Design optimization of ultra-wide-bandgap vertical power diodes with self-heating,2025,https://doi.org/10.1557/s43578-025-01744-y,Journal of materials research/Pratt's guide to venture capital sources,middle,GaN diamond thermal,1,0,16
Andrzej Kusiak,0000-0002-1931-7230,Centre National de la Recherche Scientifique,academic,FR,Femtosecond laser polishing of copper/diamond composites,2025,https://doi.org/10.1016/j.diamond.2025.113185,Diamond and Related Materials,middle,copper diamond composite,1,0,16
Aniruddhan Gowrisankar,0000-0002-8399-0817,Centre for Nano Science and Engineering IISc  Bengaluru 560012 India,academic,,8 W at 10 GHz in AlGaN/GaN High Electron Mobility Transistors on Silicon Without Any Carbon or Iron Doping,2025,https://doi.org/10.1002/pssr.202400409,physica status solidi (RRL) - Rapid Research Letters,middle,GaN HEMT thermal management,1,0,16
Anirudh Venugopalrao,,Centre for Nano Science and Engineering IISc  Bengaluru 560012 India,academic,,8 W at 10 GHz in AlGaN/GaN High Electron Mobility Transistors on Silicon Without Any Carbon or Iron Doping,2025,https://doi.org/10.1002/pssr.202400409,physica status solidi (RRL) - Rapid Research Letters,middle,GaN HEMT thermal management,1,0,16
Anna Corbitt,0009-0000-9093-033X,University of Arkansas at Fayetteville,academic,US,"Development, Integration, and Flight Testing of a Silicon Carbide Propulsion Drive for a Hybrid Electric Aerospace Application",2025,https://doi.org/10.1109/tpel.2025.3597905,IEEE Transactions on Power Electronics,middle,power module baseplate thermal,1,0,16
Anoushka Lenka,,Texas Tech University,academic,US,A review on the evolution and outlook of E-mode III-nitride HEMTs: Comparative Insights into Architectures and performance,2025,https://doi.org/10.1016/j.micrna.2025.208412,Micro and Nanostructures,middle,GaN HEMT thermal management,1,0,16
Ao Zeng,,Huazhong University of Science and Technology,academic,CN,"Simultaneous measurement of thermal conductivity, heat capacity, and interfacial thermal conductance by leveraging negative delay-time data in time-domain thermoreflectance",2025,https://doi.org/10.1016/j.pnsc.2025.02.001,Progress in Natural Science Materials International,middle,diamond thermal conductivity substrate,1,0,16
Aofei Mao,0000-0003-0567-6707,University of Nebraska–Lincoln,academic,US,Femtosecond laser polishing of copper/diamond composites,2025,https://doi.org/10.1016/j.diamond.2025.113185,Diamond and Related Materials,middle,copper diamond composite,1,0,16
Asif Faruque,,University of Arkansas at Fayetteville,academic,US,"Development, Integration, and Flight Testing of a Silicon Carbide Propulsion Drive for a Hybrid Electric Aerospace Application",2025,https://doi.org/10.1109/tpel.2025.3597905,IEEE Transactions on Power Electronics,middle,power module baseplate thermal,1,0,16
Astrid Dzotcha Kengne,,,unknown,,Dielectric properties of conducting boron-doped diamond,2025,https://doi.org/10.1364/ao.576402,Applied Optics,middle,diamond thermal conductivity substrate,1,0,16
Aurora Del Valle-Rodríguez,,Universidad de La Frontera,academic,CL,Analysis of the Wear and Corrosion Resistance on Cu-Ni-Al Composites Reinforced with CeO2 Nanoparticles,2025,https://doi.org/10.3390/ma18112438,Materials,middle,copper diamond composite,1,0,16
B. Saritha,,Nagpur Institute of Technology,academic,IN,A review on the evolution and outlook of E-mode III-nitride HEMTs: Comparative Insights into Architectures and performance,2025,https://doi.org/10.1016/j.micrna.2025.208412,Micro and Nanostructures,middle,GaN HEMT thermal management,1,0,16
Badhon Mohiuddin Hassan,,,unknown,,High-Efficiency Power Electronics: Researching Wide-Bandgap Semiconductors for Power Conversion Systems with Higher Efficiency and Thermal Performance,2025,https://doi.org/10.37745/ijeees.13/vol11n12742,International Journal of Electrical and Electronics Engineering Studies,middle,GaN HEMT thermal management,1,0,16
Baiping Xu,,Wuyi University,academic,CN,Heat transfer characteristics of GaN-substrate heterointerface in GaN HEMT devices: Analysis and regulation strategies,2025,https://doi.org/10.1016/j.surfin.2025.106424,Surfaces and Interfaces,middle,thermal boundary resistance GaN,1,0,16
Bairu Li,0009-0008-5599-5195,Yangzhou University,academic,CN,Buried Interlayer Induced 1D Perovskite Seeds Enable Over 31%‐Efficiency Perovskite/TOPCon Tandem Solar Cells,2025,https://doi.org/10.1002/smll.202504346,Small,middle,wide bandgap power device packaging,1,0,16
Baojun Song,,Air Force Engineering University,academic,CN,Fabrication of ultra-high-aspect-ratio single-crystal diamond microchannel plate by laser etching and MPCVD epitaxial growth,2025,https://doi.org/10.1016/j.diamond.2025.112829,Diamond and Related Materials,middle,single crystal diamond MPCVD,1,0,16
Baorui DU,,Chinese Academy of Sciences,academic,CN,Research progress of high thermal conductivity diamond/copper composites,2025,https://doi.org/10.13394/j.cnki.jgszz.2025.0074,DOAJ (DOAJ: Directory of Open Access Journals),middle,copper diamond composite,1,0,16
Battist Rábay,,Universidade da Região de Joinville,academic,BR,"A Single-Step Process for Die-Attach and Substrate-Attach Using Pressure-Assisted Silver Sintering Paste, Designed to Withstand Harsh Operating Conditions",2025,https://doi.org/10.37665/smdyiez18466,SMTA International,middle,wide bandgap power device packaging,1,0,16
Berend T. Jonker,0000-0001-8816-7857,United States Naval Research Laboratory,academic,US,Selective Thermal Mapping of Wide and Ultrawide Band Gap Semiconductor Devices Using Mechanically Exfoliated MoS<sub>2</sub> Flakes,2025,https://doi.org/10.1021/acsaelm.5c00861,ACS Applied Electronic Materials,middle,GaN diamond thermal,1,0,16
Berend T. Jonker (2075167),,,unknown,,Selective ThermalMapping of Wide and Ultrawide BandGap Semiconductor Devices Using Mechanically Exfoliated MoS<sub>2</sub> Flakes,2025,https://doi.org/10.1021/acsaelm.5c00861.s001,Figshare,middle,GaN diamond thermal,1,0,16
Biao Hu,,Chongqing University,academic,CN,A High-Performance Composite Electric Field Probe With Bandwidth 5 kHz–2 GHz of Normal and 5 kHz–500 MHz of Tangential,2025,https://doi.org/10.1109/tim.2025.3553233,IEEE Transactions on Instrumentation and Measurement,middle,wide bandgap power device packaging,1,0,16
Biao Wan,0000-0003-4441-9340,Zhengzhou University,academic,CN,Enhancement of thermal conductivity in diamond/Al composites through vacuum-pressure thermal diffusion sintering,2025,https://doi.org/10.1088/1674-1056/adca9e,Chinese Physics B,middle,diamond thermal conductivity substrate,1,0,16
Biaobiao Yang,0000-0001-6991-9259,IMDEA Materials,academic,ES,"Microstructure, mechanical properties, and tribological behavior of diamond-reinforced CuSnTi matrix composites by hot press sintering",2025,https://doi.org/10.1016/j.jallcom.2025.180203,Journal of Alloys and Compounds,middle,copper diamond composite,1,0,16
Bilal Azhar,,Cornell University,academic,US,Directly Probing Thermal Transport Across Micrometer‐Thick Metallic Interfaces Using Transient Thermal Grating Spectroscopy,2025,https://doi.org/10.1002/smtd.202500145,Small Methods,middle,die attach thermal resistance,1,0,16
Bin Liu,,Tsinghua University,academic,CN,Viscous effect on neutral radical spatial distribution in microwave plasma chemical vapor deposition,2025,https://doi.org/10.1088/1361-6463/adbcbc,Journal of Physics D Applied Physics,middle,single crystal diamond MPCVD,1,0,16
Binbin Jiang,0000-0002-1832-9213,Tongji University,academic,CN,Research on Thermal Effect and Laser-Induced Damage Threshold of 10.6 µm Antireflection Coatings Deposited on Diamond and ZnSe Substrates,2025,https://doi.org/10.3390/coatings15050536,Coatings,middle,diamond thermal conductivity substrate,1,0,16
Binbin Zhou,,Nanchang University,academic,CN,Branch-resolved nonequilibrium phonon transport in GaN HEMTs via nongray multi-speed lattice Boltzmann method,2025,https://doi.org/10.1016/j.micrna.2025.208512,Micro and Nanostructures,middle,GaN HEMT thermal management,1,0,16
Bing Wang,0000-0003-3739-734X,Beijing University of Technology,academic,CN,A study on interfacial structure design and thermal conductivity optimization of diamond/copper composites,2025,https://doi.org/10.1039/d5ma01082a,Materials Advances,middle,copper diamond composite,1,0,16
